id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id/id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id,comment
partner_14726,no-message,,FALSE,"Impianti elettrici e telefoni",false,"Paradiso",sgi,"6900",,,base.ch,Swisslux AG,,contact,"info@elmic.ch",TRUE,"",it_IT,"+41 91 9930190","Via Calprino 16","+41 91 9930061",14726,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060019,"","","",,,1,1,,"ELMIC S.a.g.l.","",,,,,
partner_14727,no-message,,FALSE,"Energieplanung",false,"Balzers",mka,"9496",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+423 3842668","St. Peter 7","+423 3842666",14727,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2142967386,"","","",branch,,,1,,"AMK Energie-Technik AG","",,,,,
partner_14728,no-message,,FALSE,"Ingenieurbüro",false,"St. Gallen",mka,"9000",,,base.ch,Swisslux AG,,contact,"",TRUE,"www.amstein-walthert.ch",de_DE,"+41 71 221 15 99","Fürstenlandstrasse 41","+41 71 221 15 15",14728,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2142967379,"","","",,,,5,,"Amstein + Walthert St. Gallen AG","",,,,,
partner_14729,no-message,,FALSE,"Hodlerstr. 5",false,"Bern",mle,"3011",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 31 3405960","","+41 31 3405959",14729,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060013,"","","",,,,0,,"Amstein + Walthert AG Ingenieurbüro","",,,,,
partner_14730,no-message,,FALSE,"Beratende Ingenieure",false,"Chur",mka,"7000",,,base.ch,Swisslux AG,,contact,"infoch@amstein-walthert.ch",TRUE,"www.amstein-walthert.ch",de_DE,"+41 81 2524886","Klostergasse 5","+41 81 2530043",14730,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060040,"","","",,,1,1,,"Amstein + Walthert AG","",,,,,
partner_14731,no-message,,FALSE,"Ingenieurbüro",false,"Oberentfelden",mle,"5036",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 62 7230063","Mönchmattweg 5","+41 62 7230510",14731,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060050,"","","",,,,0,,"Amstein + Walthert Sicherheits AG","",,,,,
partner_14732,no-message,,FALSE,"Schartenstrasse 111",false,"Wettingen",ddj,"5430",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 56 4267530","","+41 56 4269826",14732,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060050,"","","",,,,1,,"Aquasant AG Ingenieurbüro","",,,,,
partner_14734,no-message,,FALSE,"Enterprise Business Center",false,"Sursee",mle,"6210 ",,,base.ch,Swisslux AG,,contact,"info@aregger-engineering.ch",TRUE,"",de_DE,"+41 41 9250181","Surentalstrasse 10","+41 41 9250180",14734,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060042,"","6210","",,,1,1,,"Aregger engineering ag","",,,,,
partner_14735,no-message,,FALSE,"Alte Winterthurerstr. 24",false,"Wallisellen",ddj,"8304",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 44 8303460","","+41 44 8306530",14735,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060038,"","","",,,,1,,"Arn Energie-Optimierung AG","",,,,,
partner_14737,no-message,,FALSE,"Elektroinstallationsgeschäft",false,"Bubendorf",ddj,"4416",,,base.ch,Swisslux AG,,contact,"",TRUE,"http://www.holinger-solar.ch",de_DE,"+41 61 9210769","Wattwerkstrasse 1","+41 61 9210757",14737,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060030,"","","",,,,0,,"Holinger Solar AG","",,,,,
partner_14740,no-message,,FALSE,"Moosstrasse 2",false,"Gümligen",mle,"3073",,,base.ch,Swisslux AG,,contact,"info@eproplan.ch",TRUE,"",de_DE,"","","+41 31 958 48 48",14740,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10,scenario.partner_category_32","",FALSE,,FALSE,scenario.region_-2144060013,"310","3073","",,,1,1,,"eproplan ag","",,,,,
partner_14741,no-message,,FALSE,"Sinserstr. 23",false,"Auw",dla,"5644",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 56 6682000","","+41 56 6682300",14741,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060050,"","","",,,,0,,"Bütler Elektro Telecom AG","",,,,,
partner_14742,no-message,,FALSE,"Tödistrasse 3",false,"Dübendorf",ddj,"8600",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 44 8203163","","+41 44 8203122",14742,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060038,"","","",,,,0,,"ETN Wehrli","",,,,,
partner_14743,no-message,,FALSE,"Salzhausstrasse 5",false,"Biel/Bienne",mle,"2503",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 32 3416824","","+41 32 3416825",14743,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060043,"","","",,,,1,,"Ben-Engineering","",,,,,
partner_14746,no-message,,FALSE,"Professionelles Elektroengineering",false,"Langenthal",mle,"4900",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 62 916 40 31","Rosenweg 21","+41 62 916 40 30",14746,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060005,"","","",,,,1,,"BERING AG","",,,,,
partner_14747,no-message,,FALSE,"Mühlegasse 18",false,"Baar",dla,"6340",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 41 760 94 93","","+41 41 760 94 94",14747,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn10d3s,,scenario.productpricelist_all_gh_div2,1100,2000,,scenario.carrier_post_pri200,stock.stock_location_suppliers,"scenario.partner_category_4","",FALSE,,FALSE,scenario.region_-2144060039,"","","",,,,0,,"Waller Elektro-Handel","",,,,,
partner_14748,no-message,,FALSE,"Professionelles Elektroengineering",false,"Aarwangen",mle,"4912",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 62 9164031","Scheurhofstrasse 51c","+41 62 9228786",14748,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060005,"","","",,,,1,,"BERING AG","",,,,,
partner_14749,no-message,,FALSE,"Professionelles Elektroengineering",false,"Thun",mle,"3604",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 33 3340031","Talackerstrasse 41","+41 33 3340030",14749,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060046,"","","",,,,0,,"BERING AG","",,,,,
partner_14750,no-message,,FALSE,"Professionelles Elektroengineering",false,"Unterseen",mle,"3800",,,base.ch,Swisslux AG,,contact,"interlaken@bering.ch",TRUE,"",de_DE,"+41 33 8260441","Hauptstrasse 43","+41 33 8260440",14750,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060046,"","","",,,,0,,"BERING AG","",,,,,
partner_14754,no-message,,FALSE,"Avenue du Grey 38 A",false,"Lausanne",mse,"1004",,,base.ch,Swisslux AG,,contact,"info@eeolausanne.ch",TRUE,"",fr_FR,"+41 21 648 66 56","","+41 21 648 66 55",14754,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060037,"","","",,,1,0,,"EEO Etudes Electriques Olivetta","",,,,,
partner_14756,no-message,,FALSE,"Piazza Fontana 912",false,"Rovio",sgi,"6821",,,base.ch,Swisslux AG,,contact,"",TRUE,"",it_IT,"","","+41 91 6306808",14756,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060018,"","","",,,,0,,"Elettro Mara Sagl","",,,,,
partner_14757,no-message,,FALSE,"Gewerbestrasse 4",false,"Steinmaur",ddj,"8162",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 44 8547301","","+41 44 8547300",14757,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,scenario.region_-2144059992,"11","8162","",,,,0,,"Elbro AG","",,,,,
