id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id/id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id,comment
partner_132056,no-message,,FALSE,"rue Pierre Yerly 4",false,"Givisiez",mse,"1762",,,base.ch,Swisslux AG,,contact,"info@tabelco.ch",TRUE,"",fr_FR,"+41 26 4608525","","+41 26 4608530",132056,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_eev,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00001762,FALSE,scenario.region_-2144060036,"","","",,,1,1,,"Tabelco SA","",,,,CHF,
partner_132057,no-message,,FALSE,"Bellingerweg 26",false,"Basel",ddj,"4057",,,base.ch,Swisslux AG,,contact,"kkg-ht@tiscalinet.ch",TRUE,"www.kkg-ht.ch",de_DE,"+41 61 6310550","","+41 61 6315858",132057,true,"Europe/Zurich",true,0.0000,"+41 79 3202071",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060004,"","","",,,,0,,"Kälte für Klima + Gewerbe AG","",,,,CHF,
partner_132058,no-message,,FALSE,"Zentralstr. 115",false,"Biel/Bienne",mle,"2503",,,base.ch,Swisslux AG,,contact,"info@elpoint.ch",TRUE,"",de_DE,"+41 32 3654014","","+41 32 3654000",132058,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060043,"","","",,,,1,,"EL POINT ELECTROCOM AG","",,,,CHF,
partner_132059,no-message,,FALSE,"Tägerwilerstrasse 1",true,"Kreuzlingen",,"8280",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 71 6772249","","+41 71 6772200",132059,true,"Europe/Zurich",false,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,,"","","",,,,0,,"Lebert AG","",,,,CHF,
partner_13206,no-message,,FALSE,"Poststrasse 5",false,"Utzenstorf",mle,"3427",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 62 6653060","","+41 32 6655060",13206,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060047,"","","",,,,0,,"AS Stuber GmbH","",,,,,
partner_132060,no-message,,FALSE,"Landstrasse 6",true,"Netstal",,"8754",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 55 6455282","","+41 55 6455272",132060,true,"Europe/Zurich",false,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_20dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,,"","","",,,,0,,"Auto Sauter AG","",,,,CHF,
partner_132062,no-message,,FALSE,"ch. du Grand-Chêne ",false,"Aigle",mse,"1860",,,base.ch,Swisslux AG,,contact,"",TRUE,"",fr_FR,"+41 24 4688092","","+41 24 4688585",132062,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060001,"","","",,,,0,,"Hôpital du Chablais","",,,,CHF,
partner_132063,no-message,,FALSE,"Route du Bois-de-Bay 51",false,"Satigny",mse,"1242",,,base.ch,Swisslux AG,,contact,"",TRUE,"www.implenia-construction.com",fr_FR,"+41 22 7958889","","+41 22 7958888",132063,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060041,"604","1213","Petit-Lancy",,,,0,,"Implenia Construction SA","",,,,CHF,
partner_132065,no-message,,FALSE,"Wichlernstrasse 15",false,"Kriens",dla,"6010",,,base.ch,Swisslux AG,,contact,"info@elektro-design.ch",TRUE,"www.wplusw.ch",de_DE,"+41 41 320 71 77","","+41 41 322 10 22",132065,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_10","",FALSE,,FALSE,scenario.region_-2144060049,"","","",,,,1,,"W + W Elektro Design GmbH","",,,,CHF,
partner_132066,no-message,,FALSE,"Sternmatt 1 ",false,"Kriens",dla,"6010",,,base.ch,Swisslux AG,,contact,"info@elektrowaespi.ch",TRUE,"",de_DE,"","","+41 41 3209292",132066,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060049,"","","",,,,5,,"Elektro Wäspi GmbH","",,,,CHF,
