id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id/id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id,comment
partner_16081,no-message,,FALSE,"Av. de la Gare 11",false,"Martigny",mse,"1920",,,base.ch,Swisslux AG,,contact,"",TRUE,"",fr_FR,"","","+41 21 7025960",16081,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060001,"11","1920","",,,,0,,"ZA ELECTRICITE MP S.à.r.l.","",,,,,
partner_16082,no-message,,FALSE,"Langmattweg 25",false,"Lupsingen",ddj,"4419",,,base.ch,Swisslux AG,,contact,"gurri-franco@eblcom.ch",TRUE,"",de_DE,"+41 61 9111784","","+41 61 9111783",16082,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060030,"","","",,,1,1,,"EKG Elektro Kundendienst Gurri","",,,,,
partner_16083,no-message,,FALSE,"Hauptstrasse 80",false,"Wildhaus",mka,"9658",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 71 999 94 45","","+41 71 999 94 44",16083,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_eev,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",TRUE,00009232,FALSE,scenario.region_-2142967377,"","","",,,,1,,"Elektro Frei Rheintal AG","",,,,,
partner_16085,no-message,,FALSE,"Attinghauserstrasse 12",false,"Altdorf UR",dla,"6460",,,base.ch,Swisslux AG,,contact,"bwz@bwzuri.ch",TRUE,"www.bwzuri.ch",de_DE,"+41 41 8702404","","+41 41 8752244",16085,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_13","",FALSE,,FALSE,scenario.region_-2142967387,"","","",,,1,1,,"Kurszentrum Elektroberufe Uri","",,,,,
partner_16086,no-message,,FALSE,"Industriestrasse 25",false,"Buchs SG",mka,"9470",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","",16086,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2142967386,"","","",,,,0,,"Sigma Aldrich GmbH","",,,,,
partner_16087,no-message,,FALSE,"Gewerbehaus Sunnehof",false,"Saland",ddj,"8493",,,base.ch,Swisslux AG,,contact,"dialog@detronic.ch",TRUE,"www.detronic.ch",de_DE,"","","+41 52 3941950",16087,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144059995,"","","",,,,0,,"Detronic Security AG","",,,,,
partner_16088,no-message,,FALSE,"Limmatstrasse 186",false,"Zürich",dla,"8005",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 44 4468699","","+41 44 4468686",16088,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060003,"","","",,,,0,,"Altersheim Limmat","",,,,,
partner_16089,no-message,,FALSE,"Aeschengraben 31",false,"Basel",ddj,"4051",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 62 2756620","","+41 62 2756622",16089,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060004,"","","",,,,0,,"Hilton International (Switzerland) GmbH","",,,,,
partner_16091,no-message,,FALSE,"Servizio Tecnico",false,"Bellinzona",sgi,"6500",,,base.ch,Swisslux AG,,contact,"",TRUE,"",it_IT,"+41 91 8146459","Stabile Torretta","+41 91 8146451",16091,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060029,"","","",,,,1,,"Ufficio gioventu' e sport","",,,,,
partner_16092,no-message,,FALSE,"Bahnhofstr. 45",false,"Hüttlingen-Mettdf",mka,"8553",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 52 7653344","","+41 52 7651916",16092,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2142967384,"","","",,,,1,,"B.Krattiger &Co.","",,,,,
