id,sale_warn,sale_warn_msg,use_parent_address,street,supplier,city,user_id,zip,title,function,country_id/id,company_id,parent_id/id,type,email,is_company,website,lang,fax,street2,phone,ref,active,tz,customer,credit_limit,mobile,opt_out,notify_email,property_payment_term_id/id,property_supplier_payment_term_id/id,property_product_pricelist/id,property_account_receivable_id,property_account_payable_id,property_account_position_id,property_delivery_carrier_id/id,property_stock_supplier/id,category_id/id,name2,eev_member,eev_number,eev_alarm,region_id/id,pobox_nr,pobox_zip,pobox_city,companytype,headquarter_id/id,mailing_email,mailing,department,lastname,firstname,partner_invoicing_id/id,influence,partner_state,property_purchase_currency_id,comment
partner_13460,no-message,,FALSE,"Holzmatt",false,"Eggiwil",mle,"3537",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","+41 34 4911206",13460,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_18,scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060046,"","","",,,,1,,"BKW ISP AG","",,,,,
partner_134600,no-message,,FALSE,"Route des Ateliers 9",false,"Vétroz",mse,"1963",,,base.ch,Swisslux AG,,contact,"",TRUE,"",fr_FR,"","","+41 27 203 03 60",134600,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060001,"","","",,,,0,,"ELECTRICITE SEDUNOISE SA","",,,,,
partner_134601,no-message,,FALSE,"Bethlehemstrasse 14",false,"Gals",mle,"3238",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","+41 32 338 21 21",134601,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060043,"","","",,,,0,,"ES Elektro Sonderegger GmbH","",,,,,
partner_134603,no-message,,FALSE,"Bahnhofplatz 2",false,"Eriswil",mle,"4952",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","+41 79 667 85 40",134603,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060005,"","","",,,,0,,"Zehnder Elektrotechnik AG","",,,,,
partner_134604,no-message,,FALSE,"Bahnhofstrasse 56",false,"Rheineck",mka,"9424",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","+41 71 888 56 66",134604,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_eev,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2142967386,"","","",,,,0,,"Elektro Frei Rheintal AG","",,,,,
partner_134605,no-message,,FALSE,"",false,"Lachen SZ",dla,"8853",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 55 442 80 79","","+41 55 442 80 80",134605,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_19,scenario.partner_category_6","",FALSE,,FALSE,scenario.region_-2144060006,"","","",,,,1,,"Jurt Elektro AG","",,,,,
partner_134606,no-message,,FALSE,"Poststrasse 12 ",true,"Zug",,"6301",,,base.ch,Swisslux AG,,contact,"",TRUE,"http://www.advokaturzug.ch",de_DE,"+41 41 726 00 89","","+41 41 726 00 88",134606,true,"Europe/Zurich",false,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_20dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,,"1149","6301","Zug",,,,0,,"Advokaturzug Derungs Sutter ","",,,,CHF,
partner_134607,no-message,,FALSE,"Industriestrasse 30",false,"Wallisellen",jar,"8304",,,base.ch,Swisslux AG,,contact,"kontakt@danieli-ag.ch",TRUE,"http://www.danieliimmo.ch/",de_DE,"+41 44 830 23 23","","+41 44 830 28 34",134607,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060038,"","","",,,1,1,,"Danieli AG","",,,,,
partner_13461,warning,"
Zahlungen pr\'fcfen!!\f1\fs17 




",FALSE,"Zürcherstrasse 68a",false,"St. Gallen",mka,"9000",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"+41 71 2726040","","+41 71 2726030",13461,true,"Europe/Zurich",true,3000.0000,"",false,always,scenario.accountpaymentterm_30dn,,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2142967379,"","","",,,,0,,"Grafitec AG","",,,,,
partner_134610,no-message,,FALSE,"Gemeindehausstrasse 7",false,"Hinwil",,"8340",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","+41 44 977 10 77",134610,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,,"","","",,,,0,,"Balima","",,,,,
partner_134611,no-message,,FALSE,"Ks. A. Syczewskiego 9 Street",true,"Białystok",,"15-139",,,,Swisslux AG,,contact,"",TRUE,"http://www.biaglass.pl/en",de_DE,"+48 85 653 99 19","","+48 85 653 99 09",134611,true,"Europe/Zurich",false,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_00dnvz,,1100,2000,"Import/Export","scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,,"","","",,,,0,,"BIAGLASS Huta Szkła Sp. z o.o.","",,,,EUR,
partner_134612,no-message,,FALSE,"Albulastrasse 50",false,"Zürich",,"8048",,,base.ch,Swisslux AG,,contact,"welcome@batimo.ch",TRUE,"",de_DE,"+41 43 311 80 31","","+41 43 311 80 30",134612,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_9","",FALSE,,FALSE,,"","","",,,,0,,"Batimo AG Architekten SIA","",,,,,
partner_134613,no-message,,FALSE,"Neuhofstrasse 8",false,"Schindellegi",,"8834 ",,,base.ch,Swisslux AG,,contact,"",TRUE,"",de_DE,"","","",134613,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,,"",FALSE,,FALSE,,"","","",,,,0,,"Soltierra AG","",,,,,
partner_134614,no-message,,FALSE,"Zürcherstrasse 1",false,"Muri AG",dla,"5630 ",,,base.ch,Swisslux AG,,contact,"info@feldmann-immo.ch",TRUE,"www.feldmann-immo.ch",de_DE,"+41 56 675 50 19","","+41 56 675 50 10",134614,true,"Europe/Zurich",true,0.0000,"",false,always,scenario.accountpaymentterm_30dn,scenario.accountpaymentterm_30dn,,1100,2000,,"scenario.carrier_post_pri",stock.stock_location_suppliers,"scenario.partner_category_2","",FALSE,,FALSE,scenario.region_-2144060050,"","","",,,,0,,"Feldmann-Baumanagement AG","",,,,,
